# Shuttle without payload, super-lightweight tank, KVBG 90 deg 

6.066666666666663 74.36603903511439 1209.846355877521
7.099999999999937 83.48104955658837 1207.476942479882
8.133333333333212 113.0585172516766 1205.708462259739
9.166666666666487 163.5803924355545 1204.371598843306
10.19999999999976 235.399229568115 1203.918066027428
11.23333333333304 329.0753930443536 1204.835524397748
12.26666666666631 445.8280112513818 1208.006077530075
13.29999999999959 586.8098408493759 1213.312999179303
14.33333333333286 752.6172762098222 1220.526126470459
15.36666666666613 943.6960321046822 1229.62877480946
16.39999999999941 1160.509445141799 1240.716408997564
17.43333333333268 1403.474263756578 1253.902709489481
18.44166666666596 1666.635923286473 1267.848938185802
19.47499999999923 1962.845644549812 1282.559864022718
20.50833333333251 2286.219521604365 1297.771856758167
21.54166666666578 2637.007717641659 1313.540774198629
22.57499999999906 3015.770206020158 1329.899292042679
23.60833333333233 3423.105149246255 1346.863090116343
24.64166666666561 3859.622352836547 1364.443695708063
25.67499999999888 4325.928508593519 1382.641378757696
26.69166666666549 4814.357803488751 1401.145137629688
27.7083333333321 5332.707850531488 1420.183054979097
28.74166666666537 5890.429889857737 1439.756277658557
29.77499999999865 6478.879741585468 1459.286580873495
30.80833333333193 7097.523176001215 1478.777131452519
31.8416666666652 7745.945306226708 1498.275823266548
32.87499999999848 8423.832701669147 1517.812121892318
33.90833333333175 9130.938298556977 1537.406000693162
34.94166666666503 9867.067384382073 1557.078642160466
35.97499999999831 10632.07589679722 1576.847146912977
37.00833333333158 11425.58492750666 1596.341227333024
38.04166666666485 12244.82788401869 1614.591609296529
39.07499999999813 13087.79655905736 1632.70961590561
40.10833333333141 13954.32359511849 1650.822436804196
41.14166666666468 14844.29136920862 1668.939291192734
42.17499999999795 15757.59273936565 1687.065501205415
43.20833333333122 16694.11890265042 1705.195937147874
44.24166666666449 17653.75363610636 1723.329105957426
45.27499999999778 18636.38621682903 1741.473271717899
46.30833333333105 19641.91746281951 1759.637184434397
47.34166666666432 20670.26589572279 1777.843903960156
48.37499999999759 21721.3932486478 1796.125683492778
49.40833333333087 22795.29653937928 1814.492942952931
50.44166666666415 23891.99220425631 1832.961741600094
51.47499999999742 25011.52727583415 1851.554841433609
52.50833333333069 26153.94946692923 1870.23415760204
53.54166666666397 27319.15868934319 1888.813682534936
54.57499999999724 28506.86536877929 1907.249120728686
55.60833333333052 29716.84712851049 1925.646498311105
56.64166666666379 30949.20116589006 1944.481916596017
57.67499999999707 32206.64860928252 1965.886026994339
58.70833333333034 33492.83226916969 1988.759758288207
59.74166666666362 34808.32066964306 2012.888122304205
60.77499999999689 36154.03344618026 2039.040492003441
61.80833333333017 37530.58014031778 2067.059709132598
62.84166666666344 38938.54807254622 2096.892078207157
63.87499999999672 40378.51420334468 2128.483435285069
64.90833333332999 41851.13035158207 2161.701111485476
65.94166666666327 43356.88315402652 2196.372763627499
66.97499999999654 44896.36557747697 2232.539479840238
68.00833333332982 46470.16031918679 2270.193849985866
69.04166666666309 48078.79655882558 2309.285359567307
70.07499999999636 49722.74290277264 2349.772040273199
71.10833333332964 51402.43418617085 2391.64841916
