# entry aiming at hdot of 50 m/s

1 399993.3539864952 25081.23080228988 0.01359899216361299 30.92990609320018
2.058333333333334 399966.8598086306 25081.26298849946 8701.770196877158 25.8340216542893
2.058333333333334 399966.8598086306 25081.26298849946 8701.770196877158 25.8340216542893
3.108333333333334 399938.8408945446 25081.29698998149 17301.18292442334 27.40149088861588
3.108333333333334 399938.8408945446 25081.29698998149 17301.18292442334 27.40149088861588
4.158333333333333 399909.1225564505 25081.33622719241 25900.60777306559 28.9691912079391
4.158333333333333 399909.1225564505 25081.33622719241 25900.60777306559 28.9691912079391
5.208333333333329 399877.7047589721 25081.37514934356 34500.03954560935 30.53684490102495
5.208333333333329 399877.7047589721 25081.37514934356 34500.03954560935 30.53684490102495
6.258333333333326 399844.5876937202 25081.41708103868 43099.4731115096 32.10447208223803
6.258333333333326 399844.5876937202 25081.41708103868 43099.4731115096 32.10447208223803
7.308333333333322 399809.7713270616 25081.46098182734 51698.90365221964 33.6722202379097
7.308333333333322 399809.7713270616 25081.46098182734 51698.90365221964 33.6722202379097
8.35833333333332 399773.2557521919 25081.50638515605 60298.32602133153 35.23951293471623
8.35833333333332 399773.2557521919 25081.50638515605 60298.32602133153 35.23951293471623
9.42499999999999 399734.4208557307 25081.55392806776 69034.23334036977 36.83184568935859
9.42499999999999 399734.4208557307 25081.55392806776 69034.23334036977 36.83184568935859
10.47499999999999 399694.4802860384 25081.60304213832 77633.62336749098 38.39901196439643
10.47499999999999 399694.4802860384 25081.60304213832 77633.62336749098 38.39901196439643
11.52499999999999 399652.8408280154 25081.65429370171 86232.98983559984 39.96612658159267
11.52499999999999 399652.8408280154 25081.65429370171 86232.98983559984 39.96612658159267
12.575 399609.5024794481 25081.70735641419 94832.32767725882 41.53342365850125
12.575 399609.5024794481 25081.70735641419 94832.32767725882 41.53342365850125
14.15833333333333 399540.9388330869 25081.79103324462 107799.5177933147 43.89630938276082
14.15833333333333 399540.9388330869 25081.79103324462 107799.5177933147 43.89630938276082
15.175 399494.8774618413 25081.84704230423 116125.7703611698 45.41344944068703
15.175 399494.8774618413 25081.84704230423 116125.7703611698 45.41344944068703
16.225 399445.6219201309 25081.90822944029 124724.9695372807 47.0335639661464
16.225 399445.6219201309 25081.90822944029 124724.9695372807 47.0335639661464
17.2416666666667 399396.2893403114 25081.96980554759 133051.1299437122 48.60377360446739
17.2416666666667 399396.2893403114 25081.96980554759 133051.1299437122 48.60377360446739
18.24166666666675 399346.1627377847 25082.03703930387 141240.7460656477 50.25550532414582
18.24166666666675 399346.1627377847 25082.03703930387 141240.7460656477 50.25550532414582
19.24166666666679 399294.4246491335 25082.10607186945 149430.3093445468 51.85852169671307
19.24166666666679 399294.4246491335 25082.10607186945 149430.3093445468 51.85852169671307
20.27500000000015 399239.3032628616 25082.17624440863 157892.7972478146 53.44026441903043
20.27500000000015 399239.3032628616 25082.17624440863 157892.7972478146 53.44026441903043
21.29166666666676 399183.4498816174 25082.24477149262 166218.7275373764 54.95900545717541
21.29166666666676 399183.4498816174 25082.24477149262 166218.7275373764 54.95900545717541
22.30833333333337 399126.0006178068 25082.31593931374 174544.5877268796 56.46329344082687
22.30833333333337 399126.0006178068 25082.31593931374 174544.5877268796 56.46329344082687
23.32499999999998 399066.9600622497 25082.38889335686 182870.3734285708 57.96446239764191
23.32499999999998 399066.9600622497 25082.38889335686 182870.3734285708 57.96446239764191
24.34166666666659 399006.3289672414 25082.46310528115 191196.0799192638 59.46764662036639
24.34166666666659 399006.3289672414 25082.46310528115 191196.0799192638 59.46764662036639
25.35833333333319 398944.1062684752 25082.53861495853 199521.7024111103 60.97442311065151
25.35833333333319 398944.1062684752 25082.53861495853 199521.7024111103 60.97442311065151
26.37499999999981 398880.2903627567 25082.61561120213 207847.2361688414 62.48458241017306
26.37499999999981 398880.2903627567 25082.61561120213 207847.2361688414 62.48458241017306
27.38333333333308 398815.4224207489 25082.6936053895 216104.4356035153 63.98483538991149
27.38333333333308 398815.4224207489 25082.6936053895 216104.4356035153 63.98483538991149
28.39166666666636 398748.9847970342 25082.7733114949 224361.5386564276 65.48661219025234
28.39166666666636 398748.9847970342 25082.7733114949 224361.5386564276 65.48661219025234
29.4166666666663 398679.8397120923 25082.85611032701 232755.0193438771 67.01379487829035
29.4166666666663 398679.8397120923 25082.85611032701 232755.0193438771 67.01379487829035
30.43333333333291 398609.6534965951 25082.94015497858 241080.1527747738 68.52933108286469
30.43333333333291 398609.6534965951 25082.94015497858 241080.1527747738 68.52933108286469
31.44999999999952 398537.8705017238 25083.02583599928 249405.1744746691 70.04443290371273
31.44999999999952 398537.8705017238 25083.02583599928 249405.1744746691 70.04443290371273
32.45833333333279 398465.0989014604 25083.11239325528 257661.8433758394 71.54668254837088
32.45833333333279 398465.0989014604 25083.11239325528 257661.8433758394 71.54668254837088
33.47499999999941 398390.1361463728 25083.20131318949 265986.6287312269 73.06111812586823
33.47499999999941 398390.1361463728 25083.20131318949 265986.6287312269 73.06111812586823
34.48333333333268 398314.2113218781 25083.29114494848 274243.0541179054 74.56288591064367
34.48333333333268 398314.2113218781 25083.29114494848 274243.0541179054 74.56288591064367
35.49166666666596 398236.7166478492 25083.3824986927 282499.3514432465 76.0644167870214
35.49166666666596 398236.7166478492 25083.3824986927 282499.3514432465 76.0644167870214
36.5166666666659 398156.3322949614 25083.47692134509 290891.9805641402 77.59049486944059
36.5166666666659 398156.3322949614 25083.47692134509 290891.9805641402 77.59049486944059
37.52499999999917 398075.6726153139 25083.57129776741 299148.005842282 79.09147748613032
